"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more"
"1500000US060374022003","Block Group 3, Census Tract 4022, Los Angeles County, California","727","133","13","20","23","26","0","12","28","32","0","12","54","70","43","43","0","12","0","12","0","12","41","39","196","110","92","59","55","48","109","80","73","76"
"1500000US060374023011","Block Group 1, Census Tract 4023.01, Los Angeles County, California","620","80","30","40","0","12","43","43","37","38","22","20","19","21","41","39","40","48","49","46","43","28","51","42","83","57","80","48","73","36","9","14","0","12"
"1500000US060374023012","Block Group 2, Census Tract 4023.01, Los Angeles County, California","698","91","32","30","10","15","28","31","38","35","75","60","47","52","0","12","31","26","8","11","137","67","82","51","100","63","46","35","35","30","29","36","0","12"
"1500000US060374023031","Block Group 1, Census Tract 4023.03, Los Angeles County, California","263","74","14","21","15","17","28","35","53","42","0","12","7","12","18","23","9","15","0","12","12","18","8","13","27","31","45","39","11","17","16","19","0","12"
"1500000US060374023032","Block Group 2, Census Tract 4023.03, Los Angeles County, California","290","68","34","28","13","15","0","12","20","25","0","12","24","25","8","12","75","59","0","12","77","54","18","21","21","34","0","12","0","12","0","12","0","12"
"1500000US060374023033","Block Group 3, Census Tract 4023.03, Los Angeles County, California","305","62","0","12","8","13","0","12","30","34","0","12","0","12","0","12","0","12","54","37","21","24","44","32","54","40","43","40","25","25","22","20","4","8"
"1500000US060374023034","Block Group 4, Census Tract 4023.03, Los Angeles County, California","238","60","0","12","23","35","17","20","31","31","0","12","18","18","0","12","24","24","10","16","9","14","19","22","14","23","49","36","20","33","0","12","4","8"
"1500000US060374023041","Block Group 1, Census Tract 4023.04, Los Angeles County, California","559","55","29","20","77","40","30","22","52","32","25","24","52","31","57","30","17","16","47","31","68","39","23","25","27","24","10","11","28","21","17","18","0","12"
"1500000US060374023042","Block Group 2, Census Tract 4023.04, Los Angeles County, California","379","62","20","19","18","18","23","23","25","20","5","8","45","30","22","20","12","19","28","23","73","39","39","28","33","26","7","11","8","13","10","17","11","17"
"1500000US060374024021","Block Group 1, Census Tract 4024.02, Los Angeles County, California","191","99","40","62","0","12","0","12","0","12","0","12","31","38","33","55","0","12","0","12","13","26","0","12","26","35","21","36","27","41","0","12","0","12"
"1500000US060374024022","Block Group 2, Census Tract 4024.02, Los Angeles County, California","340","123","0","12","0","12","0","12","0","12","0","12","14","22","0","12","76","95","0","12","0","12","71","71","98","86","28","34","22","39","0","12","31","47"
"1500000US060374024023","Block Group 3, Census Tract 4024.02, Los Angeles County, California","503","117","0","12","88","78","18","30","0","12","23","32","0","12","0","12","33","41","15","24","89","85","12","21","79","63","32","40","69","62","22","29","23","34"
"1500000US060374024024","Block Group 4, Census Tract 4024.02, Los Angeles County, California","852","152","119","88","0","12","14","23","13","21","12","20","70","88","55","69","104","115","80","76","50","71","98","94","87","87","57","45","46","45","0","12","47","71"
"1500000US060374024031","Block Group 1, Census Tract 4024.03, Los Angeles County, California","179","60","8","15","0","12","0","12","8","14","0","12","0","12","11","17","0","12","10","18","0","12","23","29","68","55","3","6","0","12","42","47","6","16"
"1500000US060374024032","Block Group 2, Census Tract 4024.03, Los Angeles County, California","768","88","18","17","59","46","28","24","31","27","0","12","59","59","49","45","72","54","23","25","20","25","62","36","182","88","43","33","35","35","33","27","54","48"
"1500000US060374024041","Block Group 1, Census Tract 4024.04, Los Angeles County, California","5","7","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","5","7","0","12"
"1500000US060374024051","Block Group 1, Census Tract 4024.05, Los Angeles County, California","215","46","7","10","0","12","5","8","0","12","22","24","59","37","4","7","12","18","0","12","11","17","33","27","18","16","10","13","22","24","12","13","0","12"
"1500000US060374024052","Block Group 2, Census Tract 4024.05, Los Angeles County, California","149","43","0","12","6","10","0","12","3","5","0","12","20","16","24","27","0","12","24","24","27","24","9","9","11","11","19","21","6","9","0","12","0","12"
"1500000US060374024053","Block Group 3, Census Tract 4024.05, Los Angeles County, California","282","48","4","7","0","12","0","12","27","27","11","16","5","9","18","19","13","14","7","12","40","39","14","12","81","38","31","24","11","17","11","14","9","12"
"1500000US060374024061","Block Group 1, Census Tract 4024.06, Los Angeles County, California","339","86","27","27","11","17","37","36","11","12","15","21","80","60","22","29","25","28","35","37","16","20","24","37","7","10","13","16","5","8","0","12","11","18"
"1500000US060374024062","Block Group 2, Census Tract 4024.06, Los Angeles County, California","843","84","17","21","27","27","10","15","22","21","79","66","10","17","61","49","41","42","66","49","8","12","106","61","114","50","114","72","39","44","96","73","33","38"
"1500000US060374025011","Block Group 1, Census Tract 4025.01, Los Angeles County, California","547","89","62","42","32","37","17","20","53","43","31","28","39","37","23","29","71","48","35","34","49","42","41","35","79","48","0","12","0","12","15","25","0","12"
"1500000US060374025012","Block Group 2, Census Tract 4025.01, Los Angeles County, California","763","88","40","40","33","27","22","24","85","64","60","42","103","66","32","35","48","38","31","35","81","56","55","43","116","55","25","26","19","22","13","19","0","12"
"1500000US060374025021","Block Group 1, Census Tract 4025.02, Los Angeles County, California","262","80","10","16","9","14","48","55","8","13","0","12","18","28","18","20","7","12","10","15","70","58","7","11","26","40","31","37","0","12","0","12","0","12"
"1500000US060374025022","Block Group 2, Census Tract 4025.02, Los Angeles County, California","1521","95","71","52","62","50","102","54","159","88","47","38","124","76","96","79","103","62","63","39","122","74","203","79","206","108","111","69","17","15","17","20","18","21"
"1500000US060374026001","Block Group 1, Census Tract 4026, Los Angeles County, California","286","93","39","43","0","12","0","12","34","57","0","12","12","18","12","20","0","12","0","12","74","97","19","24","7","13","0","12","34","46","23","27","32","38"
"1500000US060374026002","Block Group 2, Census Tract 4026, Los Angeles County, California","525","140","100","92","11","17","0","12","36","46","60","79","35","57","0","12","49","72","34","55","38","62","80","90","16","26","41","56","25","38","0","12","0","12"
"1500000US060374026003","Block Group 3, Census Tract 4026, Los Angeles County, California","530","131","33","39","33","39","16","25","0","12","24","32","30","35","61","78","0","12","75","76","27","32","111","84","16","27","35","40","56","67","13","21","0","12"
"1500000US060374026004","Block Group 4, Census Tract 4026, Los Angeles County, California","381","122","26","22","41","38","10","19","10","19","54","67","26","31","62","62","29","48","0","12","35","54","0","12","48","48","0","12","0","12","40","65","0","12"
"1500000US060374026005","Block Group 5, Census Tract 4026, Los Angeles County, California","620","144","27","30","0","12","28","32","0","12","16","24","0","12","0","12","34","40","0","12","36","57","46","58","121","85","29","33","130","105","57","48","96","92"
"1500000US060374027021","Block Group 1, Census Tract 4027.02, Los Angeles County, California","537","92","45","36","61","49","78","49","30","34","38","37","51","42","44","37","0","12","0","12","16","15","108","73","36","32","18","28","12","19","0","12","0","12"
"1500000US060374027022","Block Group 2, Census Tract 4027.02, Los Angeles County, California","339","79","0","12","33","32","5","9","55","40","38","36","0","12","16","26","11","17","32","29","0","12","69","55","45","32","0","12","8","13","27","23","0","12"
"1500000US060374027023","Block Group 3, Census Tract 4027.02, Los Angeles County, California","222","69","0","12","15","23","24","31","36","39","9","14","51","45","0","12","0","12","27","27","5","9","0","12","42","34","0","12","0","12","13","21","0","12"
"1500000US060374027024","Block Group 4, Census Tract 4027.02, Los Angeles County, California","467","77","58","47","56","42","30","29","23","26","41","36","16","19","13","21","11","19","30","34","19","21","35","29","86","52","27","30","19","29","3","11","0","12"
"1500000US060374027031","Block Group 1, Census Tract 4027.03, Los Angeles County, California","661","80","22","34","14","16","9","14","63","45","21","33","30","37","0","12","0","12","8","13","98","66","73","40","102","53","106","48","45","38","26","24","44","39"
"1500000US060374027032","Block Group 2, Census Tract 4027.03, Los Angeles County, California","620","76","29","35","8","13","22","36","8","13","14","18","32","34","8","12","27","32","53","44","40","34","109","51","87","67","60","37","48","50","71","45","4","9"
"1500000US060374027051","Block Group 1, Census Tract 4027.05, Los Angeles County, California","248","53","4","6","5","8","9","10","0","12","19","15","0","12","13","11","4","6","10","11","14","12","58","40","57","35","25","24","11","13","11","11","8","10"
"1500000US060374027052","Block Group 2, Census Tract 4027.05, Los Angeles County, California","592","54","5","8","23","24","11","11","4","7","12","11","38","31","23","26","20","21","9","10","39","25","64","28","94","43","109","47","41","22","85","43","15","24"
"1500000US060374027061","Block Group 1, Census Tract 4027.06, Los Angeles County, California","410","58","0","12","0","12","21","25","48","33","10","15","13","16","0","12","8","10","25","29","78","47","79","38","58","31","28","20","20","22","12","15","10","15"
"1500000US060374027062","Block Group 2, Census Tract 4027.06, Los Angeles County, California","238","64","0","12","11","17","0","12","15","18","4","7","0","12","0","12","0","12","18","19","14","19","19","18","52","37","33","26","49","44","14","23","9","11"
"1500000US060374027063","Block Group 3, Census Tract 4027.06, Los Angeles County, California","322","69","0","12","25","27","0","12","17","17","44","44","0","12","0","12","0","12","6","8","17","16","56","47","80","50","32","30","16","17","7","9","22","34"
"1500000US060374028011","Block Group 1, Census Tract 4028.01, Los Angeles County, California","537","95","50","56","51","51","0","12","61","53","9","15","70","65","0","12","69","55","24","38","9","15","78","63","68","49","22","35","0","12","16","18","10","16"
"1500000US060374028012","Block Group 2, Census Tract 4028.01, Los Angeles County, California","325","71","0","12","0","12","47","46","0","12","31","39","10","16","11","16","4","8","27","33","15","18","28","28","58","49","62","55","21","25","11","18","0","12"
"1500000US060374028013","Block Group 3, Census Tract 4028.01, Los Angeles County, California","264","84","23","36","0","12","9","15","0","12","10","16","16","23","56","47","31","29","9","16","36","44","0","12","49","47","25","28","0","12","0","12","0","12"
"1500000US060374028031","Block Group 1, Census Tract 4028.03, Los Angeles County, California","288","50","7","10","0","12","23","24","16","18","34","29","16","19","28","27","7","10","24","26","11","17","8","13","49","34","50","35","9","15","0","12","6","10"
"1500000US060374028032","Block Group 2, Census Tract 4028.03, Los Angeles County, California","437","56","24","21","18","21","0","12","61","37","34","31","35","27","27","20","0","12","36","28","21","15","52","35","31","30","56","36","17","19","19","22","6","10"
"1500000US060374028041","Block Group 1, Census Tract 4028.04, Los Angeles County, California","364","48","23","20","24","21","39","24","10","11","27","18","14","15","14","14","9","13","31","25","42","27","8","12","68","40","22","16","14","13","19","21","0","12"
"1500000US060374028042","Block Group 2, Census Tract 4028.04, Los Angeles County, California","572","48","5","7","22","24","31","22","5","9","41","27","21","20","24","19","32","25","75","38","34","27","91","44","76","31","55","36","16","16","34","26","10","14"
"1500000US060374029021","Block Group 1, Census Tract 4029.02, Los Angeles County, California","688","76","69","40","34","34","20","16","32","34","44","42","74","44","8","12","24","30","6","10","40","37","53","42","74","49","90","57","65","50","18","21","37","38"
"1500000US060374029022","Block Group 2, Census Tract 4029.02, Los Angeles County, California","843","81","5","8","22","25","15","17","33","32","60","47","48","36","22","26","27","31","36","34","124","61","62","45","260","86","45","41","26","30","58","49","0","12"
"1500000US060374029031","Block Group 1, Census Tract 4029.03, Los Angeles County, California","982","40","51","33","60","47","58","38","90","54","67","51","45","35","21","24","12","11","34","38","65","45","138","57","85","49","112","51","19","18","75","36","50","31"
"1500000US060374029041","Block Group 1, Census Tract 4029.04, Los Angeles County, California","369","60","7","9","15","22","0","12","4","6","22","21","8","9","9","10","13","20","43","33","9","14","69","36","52","31","71","45","7","9","22","20","18","24"
"1500000US060374029042","Block Group 2, Census Tract 4029.04, Los Angeles County, California","424","62","5","7","0","12","4","6","0","12","6","9","31","24","15","13","18","14","30","26","48","32","75","43","84","53","44","31","41","28","19","16","4","6"
"1500000US060374030001","Block Group 1, Census Tract 4030, Los Angeles County, California","825","107","23","26","5","7","25","37","10","16","62","60","31","35","8","14","85","60","50","48","113","79","45","39","76","73","94","65","49","65","97","93","52","64"
"1500000US060374030002","Block Group 2, Census Tract 4030, Los Angeles County, California","248","68","9","16","8","16","0","12","8","14","9","13","0","12","0","12","10","16","21","26","0","12","61","47","52","50","28","30","20","23","22","36","0","12"
"1500000US060374030003","Block Group 3, Census Tract 4030, Los Angeles County, California","443","98","32","32","13","23","11","18","0","12","32","36","0","12","41","51","34","43","0","12","72","52","61","62","47","36","26","25","49","46","7","12","18","31"
"1500000US060374032001","Block Group 1, Census Tract 4032, Los Angeles County, California","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060374033031","Block Group 1, Census Tract 4033.03, Los Angeles County, California","721","66","44","34","15","15","19","22","23","18","20","22","12","12","26","18","20","16","19","15","58","40","102","55","63","28","40","23","46","24","98","53","116","51"
"1500000US060374033041","Block Group 1, Census Tract 4033.04, Los Angeles County, California","782","116","23","25","22","23","10","16","31","29","19","21","0","12","0","12","0","12","0","12","143","96","31","29","57","36","143","84","54","36","106","52","143","71"
"1500000US060374033042","Block Group 2, Census Tract 4033.04, Los Angeles County, California","866","103","33","42","0","12","42","35","0","12","27","43","46","32","10","16","21","28","21","23","21","23","43","40","137","62","104","60","65","40","87","56","209","73"
"1500000US060374033051","Block Group 1, Census Tract 4033.05, Los Angeles County, California","697","33","17","17","20","17","0","12","0","12","22","27","11","13","6","10","7","11","15","20","89","44","37","21","102","45","137","53","58","32","79","35","97","49"
"1500000US060374033121","Block Group 1, Census Tract 4033.12, Los Angeles County, California","599","96","36","29","11","16","0","12","23","22","42","52","34","31","12","17","9","13","22","23","23","27","26","24","90","46","47","30","64","39","95","77","65","55"
"1500000US060374033122","Block Group 2, Census Tract 4033.12, Los Angeles County, California","684","92","19","23","8","13","9","14","37","44","40","30","33","44","20","21","17","21","23","26","89","54","74","69","114","76","79","49","47","33","33","31","42","33"
"1500000US060374033123","Block Group 3, Census Tract 4033.12, Los Angeles County, California","319","65","6","10","0","12","0","12","9","13","0","12","7","13","0","12","10","18","8","13","69","65","32","30","10","14","35","26","72","49","43","31","18","21"
"1500000US060374033161","Block Group 1, Census Tract 4033.16, Los Angeles County, California","721","132","55","45","29","24","56","67","31","37","13","20","53","69","19","32","0","12","52","69","55","58","48","53","135","91","22","39","72","62","50","40","31","34"
"1500000US060374033162","Block Group 2, Census Tract 4033.16, Los Angeles County, California","1012","176","71","76","16","25","0","12","28","33","28","42","58","44","12","20","0","12","0","12","165","100","61","42","166","72","126","94","155","109","33","40","93","85"
"1500000US060374033163","Block Group 3, Census Tract 4033.16, Los Angeles County, California","652","123","18","30","0","12","0","12","0","12","70","72","39","45","16","24","24","36","11","18","13","22","29","34","31","45","92","61","50","42","152","121","107","98"
"1500000US060374033171","Block Group 1, Census Tract 4033.17, Los Angeles County, California","747","76","10","16","45","35","0","12","30","44","21","23","45","37","10","16","49","49","0","12","58","34","31","22","118","62","42","33","111","47","80","45","97","42"
"1500000US060374033172","Block Group 2, Census Tract 4033.17, Los Angeles County, California","408","71","10","17","0","12","0","12","0","12","0","12","0","12","0","12","10","15","0","12","8","13","70","61","73","52","54","36","17","24","69","49","97","60"
"1500000US060374033173","Block Group 3, Census Tract 4033.17, Los Angeles County, California","272","61","0","12","0","12","12","18","0","12","0","12","37","45","10","16","0","12","0","12","26","24","7","11","0","12","30","27","6","11","57","40","87","51"
"1500000US060374033181","Block Group 1, Census Tract 4033.18, Los Angeles County, California","421","75","0","12","0","12","12","21","0","12","6","11","0","12","36","24","19","22","5","10","35","41","53","42","47","52","71","49","32","35","48","29","57","47"
"1500000US060374033182","Block Group 2, Census Tract 4033.18, Los Angeles County, California","651","88","45","38","0","12","5","9","15","18","15","22","39","40","12","14","26","25","71","59","39","26","63","49","100","55","73","46","75","40","58","53","15","17"
"1500000US060374033183","Block Group 3, Census Tract 4033.18, Los Angeles County, California","549","73","8","11","8","12","0","12","14","16","22","24","15","17","8","14","13","15","29","44","11","13","58","44","51","26","57","34","46","32","100","51","109","56"
"1500000US060374033184","Block Group 4, Census Tract 4033.18, Los Angeles County, California","307","71","0","12","0","12","5","9","0","12","5","8","26","24","0","12","0","12","0","12","28","22","17","18","78","49","37","21","31","28","50","55","30","34"
"1500000US060374033191","Block Group 1, Census Tract 4033.19, Los Angeles County, California","688","93","20","23","63","63","0","12","20","23","30","28","10","17","12","18","22","24","0","12","17","21","56","43","50","41","119","64","77","58","99","59","93","53"
"1500000US060374033192","Block Group 2, Census Tract 4033.19, Los Angeles County, California","906","110","17","19","15","17","43","42","9","14","87","68","25","28","29","26","73","59","50","33","44","37","146","73","134","77","130","77","43","27","26","25","35","37"
"1500000US060374033201","Block Group 1, Census Tract 4033.20, Los Angeles County, California","793","104","18","22","24","22","0","12","12","18","37","40","26","40","32","38","28","26","37","28","33","25","55","55","59","51","110","56","69","60","102","56","151","74"
"1500000US060374033202","Block Group 2, Census Tract 4033.20, Los Angeles County, California","779","93","11","17","9","13","0","12","19","21","0","12","0","12","0","12","20","24","18","22","22","24","85","44","93","42","103","61","53","32","119","65","227","67"
"1500000US060374033211","Block Group 1, Census Tract 4033.21, Los Angeles County, California","930","85","30","24","42","56","0","12","25","26","16","17","13","20","19","22","30","37","19","21","27","25","62","51","88","80","110","63","132","59","143","55","174","73"
"1500000US060374033212","Block Group 2, Census Tract 4033.21, Los Angeles County, California","685","94","34","27","40","50","32","50","21","23","34","30","61","50","6","10","35","46","0","12","22","24","54","36","51","32","160","79","23","23","60","51","52","35"
"1500000US060374033213","Block Group 3, Census Tract 4033.21, Los Angeles County, California","322","56","7","12","8","12","9","14","10","17","0","12","9","14","9","13","0","12","14","15","18","20","14","17","57","38","42","39","22","25","27","24","76","32"
"1500000US060374033221","Block Group 1, Census Tract 4033.22, Los Angeles County, California","651","83","18","25","0","12","0","12","34","35","0","12","15","17","15","17","18","22","0","12","44","31","53","33","92","67","91","62","105","57","91","53","75","45"
"1500000US060374033222","Block Group 2, Census Tract 4033.22, Los Angeles County, California","570","78","21","31","23","29","38","37","42","37","7","11","48","53","12","19","18","28","8","13","17","23","20","22","10","16","50","34","73","43","83","64","100","57"
"1500000US060374033231","Block Group 1, Census Tract 4033.23, Los Angeles County, California","551","88","0","12","8","13","0","12","18","19","7","13","0","12","16","28","76","64","0","12","35","30","66","38","69","46","69","38","113","59","36","27","38","29"
"1500000US060374033232","Block Group 2, Census Tract 4033.23, Los Angeles County, California","595","78","8","13","7","11","0","12","30","22","33","39","20","21","13","17","20","20","22","33","36","38","61","42","90","56","54","39","91","49","71","39","39","29"
"1500000US060374033233","Block Group 3, Census Tract 4033.23, Los Angeles County, California","612","87","0","12","23","37","37","45","0","12","7","12","15","18","0","12","20","24","0","12","18","19","79","53","170","82","23","25","11","18","134","63","75","38"
"1500000US060374033241","Block Group 1, Census Tract 4033.24, Los Angeles County, California","272","78","19","31","0","12","0","12","0","12","0","12","0","12","19","30","0","12","0","12","19","31","26","42","15","23","19","30","52","47","38","32","65","50"
"1500000US060374033242","Block Group 2, Census Tract 4033.24, Los Angeles County, California","632","134","70","50","0","12","0","12","0","12","19","28","28","33","76","89","13","21","0","12","0","12","105","105","30","33","78","58","87","74","82","63","44","43"
"1500000US060374033243","Block Group 3, Census Tract 4033.24, Los Angeles County, California","891","121","13","21","22","37","11","21","15","27","38","49","52","69","0","12","21","32","20","32","56","57","81","66","106","71","107","71","70","65","212","122","67","49"
"1500000US060374033244","Block Group 4, Census Tract 4033.24, Los Angeles County, California","320","102","11","19","16","25","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","41","66","31","36","0","12","13","23","24","38","184","117"
"1500000US060374033251","Block Group 1, Census Tract 4033.25, Los Angeles County, California","1079","101","5","11","33","40","11","16","0","12","17","18","0","12","68","63","0","12","41","32","42","65","30","26","100","55","214","88","108","61","155","63","255","121"
"1500000US060374033252","Block Group 2, Census Tract 4033.25, Los Angeles County, California","441","92","0","12","0","12","21","23","0","12","50","51","23","35","18","19","30","28","10","16","9","14","18","20","58","46","20","22","53","59","43","30","88","56"
"1500000US060374033253","Block Group 3, Census Tract 4033.25, Los Angeles County, California","169","56","11","17","0","12","9","15","9","14","8","12","0","12","0","12","0","12","0","12","10","16","0","12","28","25","0","12","56","55","18","20","20","23"
"1500000US060374034011","Block Group 1, Census Tract 4034.01, Los Angeles County, California","435","73","12","18","12","19","0","12","25","27","18","23","0","12","0","12","11","17","35","39","22","28","0","12","53","35","53","39","130","84","21","24","43","33"
"1500000US060374034012","Block Group 2, Census Tract 4034.01, Los Angeles County, California","371","90","27","30","25","27","0","12","10","15","11","19","25","37","22","25","34","40","0","12","36","34","21","25","17","19","22","34","65","40","48","64","8","14"
"1500000US060374034013","Block Group 3, Census Tract 4034.01, Los Angeles County, California","779","110","9","14","21","23","10","16","17","22","11","17","0","12","0","12","99","67","0","12","45","32","94","65","51","38","54","35","160","90","121","81","87","44"
"1500000US060374034021","Block Group 1, Census Tract 4034.02, Los Angeles County, California","665","59","62","36","10","10","12","12","6","10","12","13","49","39","31","23","11","12","11","8","16","14","88","51","75","29","80","40","52","30","64","31","86","38"
"1500000US060374034022","Block Group 2, Census Tract 4034.02, Los Angeles County, California","412","53","10","12","7","10","0","12","13","15","12","12","14","19","16","23","11","12","12","12","17","14","22","21","93","46","17","15","78","37","67","32","23","17"
"1500000US060374034031","Block Group 1, Census Tract 4034.03, Los Angeles County, California","611","83","19","21","12","17","12","18","26","26","0","12","0","12","0","12","19","22","10","15","0","12","72","43","64","51","64","42","75","38","101","60","137","59"
"1500000US060374034032","Block Group 2, Census Tract 4034.03, Los Angeles County, California","474","79","11","18","51","38","0","12","20","24","10","16","0","12","10","16","13","19","0","12","27","30","0","12","47","37","40","30","52","31","100","59","93","48"
"1500000US060374034033","Block Group 3, Census Tract 4034.03, Los Angeles County, California","462","81","10","16","0","12","0","12","0","12","0","12","9","14","8","14","8","14","18","21","52","56","0","12","49","35","54","53","21","22","42","37","191","80"
"1500000US060374034041","Block Group 1, Census Tract 4034.04, Los Angeles County, California","306","48","42","33","0","12","5","8","0","12","0","12","0","12","0","12","0","12","9","12","16","19","31","30","46","29","14","12","31","22","13","14","99","41"
"1500000US060374034042","Block Group 2, Census Tract 4034.04, Los Angeles County, California","458","51","14","11","0","12","0","12","23","18","27","37","6","9","5","8","21","26","22","20","35","20","44","24","47","27","28","17","45","24","54","29","87","43"
"1500000US060374034051","Block Group 1, Census Tract 4034.05, Los Angeles County, California","533","24","36","25","4","7","0","12","10","12","6","9","19","19","11","12","10","12","17","14","22","17","10","11","46","25","53","30","66","33","84","33","139","41"
"1500000US060374034061","Block Group 1, Census Tract 4034.06, Los Angeles County, California","886","43","52","31","0","12","51","36","25","19","14","16","34","33","59","46","41","32","16","19","21","18","103","53","107","36","107","44","86","46","98","51","72","35"
"1500000US060374034071","Block Group 1, Census Tract 4034.07, Los Angeles County, California","257","42","6","11","0","12","5","8","0","12","0","12","0","12","6","9","0","12","13","13","13","16","5","7","18","17","25","17","38","32","54","35","74","35"
"1500000US060374034072","Block Group 2, Census Tract 4034.07, Los Angeles County, California","445","59","17","14","6","8","14","17","5","8","10","11","16","16","5","9","10","12","4","8","38","40","0","12","55","34","21","17","41","28","109","56","94","46"
"1500000US060374034081","Block Group 1, Census Tract 4034.08, Los Angeles County, California","312","57","0","12","0","12","11","16","16","18","10","14","0","12","0","12","17","20","0","12","10","16","20","22","85","44","29","28","0","12","53","45","61","45"
"1500000US060374034082","Block Group 2, Census Tract 4034.08, Los Angeles County, California","321","75","9","14","0","12","0","12","16","19","0","12","32","48","0","12","10","16","0","12","0","12","40","31","27","28","26","23","43","45","23","33","95","52"
"1500000US060374034083","Block Group 3, Census Tract 4034.08, Los Angeles County, California","649","105","10","16","10","16","19","21","20","22","47","50","20","30","0","12","10","16","18","21","52","47","66","38","86","50","87","54","0","12","114","72","90","44"
"1500000US060374034084","Block Group 4, Census Tract 4034.08, Los Angeles County, California","284","66","11","17","0","12","0","12","10","15","0","12","0","12","0","12","0","12","0","12","59","62","19","22","9","14","45","37","39","31","35","29","57","37"
"1500000US060374034085","Block Group 5, Census Tract 4034.08, Los Angeles County, California","409","81","0","12","0","12","0","12","0","12","22","23","0","12","0","12","22","24","18","21","19","21","13","15","108","69","60","51","27","21","77","49","43","36"
"1500000US060374035001","Block Group 1, Census Tract 4035, Los Angeles County, California","554","43","42","31","9","14","8","9","28","20","5","7","17","21","8","10","0","12","5","7","48","36","22","23","76","37","55","26","76","41","66","33","89","41"
"1500000US060374036001","Block Group 1, Census Tract 4036, Los Angeles County, California","684","184","0","12","13","20","143","134","0","12","0","12","48","58","12","20","0","12","0","12","138","122","57","49","142","96","25","40","60","65","30","37","16","28"
"1500000US060374036002","Block Group 2, Census Tract 4036, Los Angeles County, California","225","86","12","20","0","12","18","29","0","12","0","12","0","12","0","12","27","51","13","21","44","44","26","30","0","12","0","12","46","59","11","18","28","34"
"1500000US060374036003","Block Group 3, Census Tract 4036, Los Angeles County, California","479","131","0","12","0","12","74","90","15","26","0","12","0","12","14","26","41","57","10","21","0","12","0","12","99","65","41","40","36","55","50","40","99","77"
"1500000US060374036004","Block Group 4, Census Tract 4036, Los Angeles County, California","705","172","3","14","0","12","20","32","30","36","14","22","14","27","0","12","9","16","52","49","25","29","166","125","88","63","59","57","30","43","78","54","117","118"
"1500000US060374037021","Block Group 1, Census Tract 4037.02, Los Angeles County, California","600","90","0","12","27","20","16","25","12","20","10","16","0","12","12","15","29","37","15","17","41","35","58","58","116","70","70","44","17","18","148","70","29","27"
"1500000US060374037022","Block Group 2, Census Tract 4037.02, Los Angeles County, California","509","79","0","12","37","58","11","18","0","12","0","12","15","23","7","12","0","12","0","12","16","18","78","58","32","26","38","31","66","40","131","64","78","37"
"1500000US060374037031","Block Group 1, Census Tract 4037.03, Los Angeles County, California","706","105","16","19","19","21","31","26","7","11","69","63","37","30","11","14","47","36","7","11","37","26","49","40","81","58","112","69","74","60","71","54","38","24"
"1500000US060374037032","Block Group 2, Census Tract 4037.03, Los Angeles County, California","634","119","33","43","41","48","37","43","19","22","9","13","12","14","30","32","13","15","24","23","16","19","12","16","64","53","25","19","91","48","57","37","151","61"
